audio_file	sentence	original_sentence	spanish_sentence	lid_tokens	split	speaker
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3224329.0-3227613.0.wav	ay Dios yeh otzinaxoyoh	ay dios yeh u tsinaxuyuh	ay dios, se pudrio de agua	ay//intj Dios//spa yeh//nhi otzinaxoyoh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3231360.0-3237630.0.wav	ay yeh ihquin amo cuali, yeh amo cuali yeh sim, simi yoli pero ica tonaltzin	ay yeh ijkin amo kuali, yeh amo kuali yeh simi simi yuli pero ika tunaltsin	ah asi no esta bien, no esta bien, ese nace, nace pero con el sol	ay//intj yeh//nhi ihquin//nhi amo//nhi cuali,//nhi yeh//nhi amo//nhi cuali//nhi yeh//nhi sim,//nhi simi//nhi yoli//nhi pero//spa ica//nhi tonaltzin//nhi	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3252932.0-3257982.0.wav	uan xiquita nin yaquin quen pero de verdad neh onicmachileh uelic uelic	huan xi kita nin yakin ken pero de verdad ne u nik machileh huelik huelik	y ve que esta penas como, pero deverdad yo senti rica, rica	uan//nhi xiquita//nhi nin//nhi yaquin//nhi quen//nhi pero//spa de//spa verdad//spa neh//nhi onicmachileh//nhi uelic//nhi uelic//nhi	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3260648.0-3266098.0.wav	onimachileh uelic uan nen como ya quemanian cuitlatzitzin quihtoah in mox ohcon uicasqueh in tlaxcal	ni machile huelik hua neh como ya kemania kuitlatsitsi kihtuhuan mux ujkon huikaskeh in tlaxkal	senti rico y este como la otra vez los niños dicen esque van a llavar su tortilla	onimachileh//nhi uelic//nhi uan//nhi nen//nhi como//spa ya//spa quemanian//spa cuitlatzitzin//nhi quihtoah//nhi in//nhi mox//nhi ohcon//nhi uicasqueh//nhi in//nhi tlaxcal//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3266328.0-3280158.0.wav	niquiluia ay quemah pero xa ohcon milauac cuando milauac amo setematlanis canin milauac mas niquincauilitiu nimoluia mas niquincauilitiu totonqui nouelic totonqui porque de yoseseyac yeh amo uelic	ni kiljuia hay kemah pero xa ujkon milak cuando milak amo se tematlanis kanin milak mas ni kin kahuilitiuh ni muljuia mas ni kin kahuilitiuh tutunki nu huelik tutunki porque de yu seseyak yeh amo huelik	le digo hay si pero asi alomejor deveras cuando, deveras no trabajamos en donde deverasaunque les vaya a dejar, me digo aunque les vaya a dejar caliente, tambien sabe rico caliente porque de que ya se enfrio ya no sabe rico	niquiluia//nhi ay//intj quemah//nhi pero//spa xa//nhi ohcon//nhi milauac//nhi cuando//spa milauac//nhi amo//nhi setematlanis//nhi canin//nhi milauac//nhi mas//spa niquincauilitiu//nhi nimoluia//nhi mas//spa niquincauilitiu//nhi totonqui//nhi nouelic//nhi totonqui//nhi porque//spa de//spa yoseseyac//nhi yeh//nhi amo//nhi uelic//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3282558.0-3292138.0.wav	niquimiluia neneh xichiyacan nen ma quemanian milauac amo cani niyas niquiluia nimechchihchiuilis ohcon namotlaxcal	ni kin miljuia neneh ix chiakah neh ma kemania milak amo kani niyas ni kiljuia ni mech chihchihuilis ujkon nu mu tlaxkal	les digo este, esperen este un dia deveras no voy a ir a ningun lado, les digo les voy a hacer asi su tortilla	niquimiluia//nhi neneh//nhi xichiyacan//nhi nen//nhi ma//nhi quemanian//nhi milauac//nhi amo//nhi cani//nhi niyas//nhi niquiluia//nhi nimechchihchiuilis//nhi ohcon//nhi namotlaxcal//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3311652.0-3313471.0.wav	ah queh siliquihyac	a ki silikihyak	a como que esta tierno	ah//intj queh//adapted-spanish-loan siliquihyac//nhi	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3327798.0-3329581.0.wav	mox ocsipa yi quipiya tomen	mux oksipa yi kia tumen	apoco otra vez ya tiene dinero	mox//nhi ocsipa//nhi yi//nhi quipiya//nhi tomen//adapted-spanish-loan	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3344990.0-3345823.0.wav	sobraroh	sobraroh	le sobro	sobraroh//mixed	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3352356.0-3353773.0.wav	tons no yi mitzmacas	tons nu yi mits makas	entonces tambien ya te va a dar	tons//spa no//nhi yi//nhi mitzmacas//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3358690.0-3365873.0.wav	ah ya uan yeh milauac cuitlatzitzin quiniqueh cuicasqueh pero yeh preparado milauac quemeh ya momati cuicah o sea quemeh cuica i...	ah ya huan ye milak kuitlatsitsi ki nikeh kuikaskeh pero yeh preparado milak kemeh ya mu mati kuikah osa kemeh kuika y	ah ya y deveras los niños quieren llevar pero bien preparado deveras como ya se sabe que lleva osea como lleva su	ah//intj ya//spa uan//nhi yeh//nhi milauac//nhi cuitlatzitzin//nhi quiniqueh//nhi cuicasqueh//nhi pero//spa yeh//nhi preparado//spa milauac//nhi quemeh//adapted-spanish-loan ya//spa momati//nhi cuicah//nhi o//spa sea//spa quemeh//adapted-spanish-loan cuica//nhi i...//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3367058.0-3369138.0.wav	iingredientes nochi non	y ingredientes nuchi nun	su ingrediente todo eso	iingredientes//mixed nochi//nhi non//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3372871.0-3374089.0.wav	ah sí	ah si	ah si	ah//intj sí//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3376316.0-3383316.0.wav	yeh ohcon cuitlatzitzin quiniqueh tlamo mox no ohcon queh gorditas pero quiihticuicas papas mox ica papas	yeh ujkon kuitlatsitsi ki nikeh tlamo mux nu ujkon keh gorditas pero ki ihti kuikas papas mux ika papas	asi son los niños quieren, si no esque tambien como gorditas pero que lleve adentro papas esque con papas	yeh//nhi ohcon//nhi cuitlatzitzin//nhi quiniqueh//nhi tlamo//nhi mox//nhi no//nhi ohcon//nhi queh//adapted-spanish-loan gorditas//spa pero//spa quiihticuicas//nhi papas//spa mox//nhi ica//nhi papas//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3383797.0-3394869.0.wav	ohcon quimateh cualtzin uelic niquiluia quemah pero pues yi quemanian san ohcon o... oniquintoctihca quemeh pero yeh no ohcon cuica oniquintlalileh ica nen quemeh este yeh col	ujkon ki mateh cualtsin huelik ni kiljuia kemah pero pues yi kemania san ujkon u u ni kin tuktihka kemeh pero yeh nu ujkun cuika u ni kin tlalileh ika neh kemeh este yeh col	asi saben que es bien rico, les digo si pero pues la otra vez solo asi les mande, como pero tambien asi llevo les puse con este como este col	ohcon//nhi quimateh//nhi cualtzin//nhi uelic//nhi niquiluia//nhi quemah//nhi pero//spa pues//spa yi//nhi quemanian//nhi san//nhi ohcon//nhi o...//nhi oniquintoctihca//nhi quemeh//adapted-spanish-loan pero//spa yeh//nhi no//nhi ohcon//nhi cuica//nhi oniquintlalileh//nhi ica//nhi nen//nhi quemeh//adapted-spanish-loan este//spa yeh//nhi col//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3395583.0-3406626.0.wav	ica col pero como amo miac san tzocopintzin pero neneh o... quihtoa oquinpacteh mas niquinmiluia quemanian queman quemanian nimechchihchiuilis quenin youac oticuahqueh	ika col pero como amo miak san tsokopintsi pero neneh u kihtuhua u kin pakte mas ni kin miljuia kemania keman kemania ni mech chihchihuilis kenin yuhuak u ti cuahkeh	con col pero como no es mucho solo es poquito pero este dicen que les gusto, nadamas que les digo un dia si, un dia les voy a preparar como lo que comimos en la noche	ica//nhi col//spa pero//spa como//spa amo//nhi miac//nhi san//nhi tzocopintzin//nhi pero//spa neneh//nhi o...//nhi quihtoa//nhi oquinpacteh//nhi mas//spa niquinmiluia//nhi quemanian//nhi queman//nhi quemanian//nhi nimechchihchiuilis//nhi quenin//nhi youac//nhi oticuahqueh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3406926.0-3419840.0.wav	pero niquinuiquilis totonqui cuando niquixyehyecos tlen hora yi tlacuah yi niquinuiquilis pero cuando amo can niyas porque cuando milauac mas se tematlani o tlenoh amo secmaca tiempo	pero ni kin huikilis tutunki cuando ni kixyehyekus tlen hora yi tlakuah yi ni kin huikilis pero cuando amo kan niyas porque cuando milak mas se tematlani o tleno amo sek maka tiempo	pero les voy a llevar caliente, cuando calcule la hora en la que comen, les voy a llevar pero cuando no vaya a ningun lado, porque cuando deveras aunque trabajamos o algo no nos da tiempo	pero//spa niquinuiquilis//nhi totonqui//nhi cuando//spa niquixyehyecos//nhi tlen//nhi hora//spa yi//nhi tlacuah//nhi yi//nhi niquinuiquilis//nhi pero//spa cuando//spa amo//nhi can//nhi niyas//nhi porque//spa cuando//spa milauac//nhi mas//spa se//nhi tematlani//nhi o//spa tlenoh//nhi amo//nhi secmaca//nhi tiempo//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3423697.0-3424725.0.wav	por eso	por eso	por eso	por//spa eso//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3425597.0-3439397.0.wav	ica non quihtoah in quemah, pues si cuando cah tomen pues uilis xicoa tlenoh quemeh yi yehuan quiniquisqueh uan cuando amo pues amo mas mocnictocah amo tlenoh pues canin sequincuilis	ika nun kihtuhuah kemah, pues si cuando kah tumeh pues huilis xi kuhua tleno kemen yi yejuan ki nikiskeh  huan cuando amo pues amo mas muk niktukah amo tleno pues kanin se kin kuilis	por eso, dicen que si, pues si cuando hay dinero pues puedes comprar algo como ellos quieran y cuando no pues aunque quieran, no hay nada, pues donde les vamos a quitar	ica//nhi non//nhi quihtoah//nhi in//nhi quemah,//nhi pues//spa si//spa cuando//spa cah//nhi tomen//adapted-spanish-loan pues//spa uilis//nhi xicoa//nhi tlenoh//nhi quemeh//adapted-spanish-loan yi//nhi yehuan//nhi quiniquisqueh//nhi uan//nhi cuando//spa amo//nhi pues//spa amo//nhi mas//spa mocnictocah//nhi amo//nhi tlenoh//nhi pues//spa canin//nhi sequincuilis//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3442154.0-3452482.0.wav	ah sí, ica non coconeh yeh xa no quihtoa pues quemanian cuando nipiyas tiempo tampoco nechobligarosqueh	ah si, ika nun kukuneh yeh xa nu kihtuhua pues kamaniah cuando ni pias tiempo tampoco nech obligaruskeh	ah si, por eso los niños ellos alomejor tambien dicen pues cuando tenga tiempo tampoco me van a obligar	ah//intj sí,//spa ica//nhi non//nhi coconeh//nhi yeh//nhi xa//nhi no//nhi quihtoa//nhi pues//spa quemanian//nhi cuando//spa nipiyas//nhi tiempo//spa tampoco//spa nechobligarosqueh//mixed	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3463982.0-3465197.0.wav	ah sí	ah si	ah si	ah//intj sí//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3476697.0-3478340.0.wav	ah sí	ah si	ah si	ah//intj sí//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3478640.0-3480612.0.wav	pues sí antes tehuan mox	pues si antes tejuan mux	pues si, antes nosotros esque	pues//spa sí//spa antes//spa tehuan//nhi mox//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3482097.0-3485268.0.wav	ah sí nochi san queh semopatlatiu	ah si nuchi san keh se mu patlatiuh	ah si, todos solo como que nos vamos cambiando	ah//intj sí//spa nochi//nhi san//nhi queh//adapted-spanish-loan semopatlatiu//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3487412.0-3494269.0.wav	tehuan mox antes otech... otechahuayah que tlenoh axan mox no tehuan yi sequinmahua topiluan	tejuan mux antes u tech u tech ajuayah keh tleno axan mux nu tejuan yi se kin mahjua tu piljuan	nosotros esque antes nos, nos regañaban con algo, ahora esque tambien nosotros ya regañamos a nuestros hijos	tehuan//nhi mox//nhi antes//spa otech...//nhi otechahuayah//nhi que//spa tlenoh//nhi axan//nhi mox//nhi no//nhi tehuan//nhi yi//nhi sequinmahua//nhi topiluan//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3494640.0-3504883.0.wav	topiluan satepan ocsipa yehuan tiquinmahuasqueh inpiluan milauac ohcon uan nochi secmolnamiquilihtiu quen se itahuan secchiua ahorita topiluan no techilnamictilisqueh	tu piljuan sa tepan oksipa yejuan yi kin mahjuaskeh in piljuan milak ujkon huan nuchi sek mulnamikilihtiuh ken se i tajaun sek chihua ahorita tu piljuan nu tech ilnamiktiliskeh	nuestros hijos y despues otra ves ellos ya van a pegarles a sus hijos, deveras asi y todo nos lo recordamos como nuestros papas nos hacen ahorita  nuestro hijos tambien nos lo van a recordar	topiluan//nhi satepan//nhi ocsipa//nhi yehuan//nhi tiquinmahuasqueh//nhi inpiluan//nhi milauac//nhi ohcon//nhi uan//nhi nochi//nhi secmolnamiquilihtiu//nhi quen//nhi se//nhi itahuan//nhi secchiua//nhi ahorita//spa topiluan//nhi no//nhi techilnamictilisqueh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3507983.0-3509669.0.wav	pero yeh milauac	pero yeh milahuak	pero es verdad	pero//spa yeh//nhi milauac//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3522140.0-3524898.0.wav	ay Dios quescan	ay dios keskah	ay dios en varios lados	ay//intj Dios//spa quescan//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3538612.0-3540197.0.wav	seis pesos	seis pesos	seis pesos	seis//spa pesos//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3551497.0-3553426.0.wav	leña seca	leña seca	leña seca	leña//spa seca//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3582098.0-3583653.0.wav	ah sí	ah si	ah si	ah//intj sí//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3623787.0-3625137.0.wav	ay Dios	ay dios	ay dios	ay//intj Dios//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3660628.0-3662968.0.wav	non yen ne, yen Federico	nu ye neh, yen geremias	ese es , es geremias	non//spa yen//nhi ne,//nhi yen//nhi Federico//NE-Person	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3687623.0-3689023.0.wav	ay Dios	ay dios	ay dios	ay//intj Dios//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3690223.0-3691498.0.wav	yehuatl occouileh	yejuatl uk kuhuileh	el le compro	yehuatl//nhi occouileh//nhi	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3692898.0-3695248.0.wav	tecouilis, couilis iconeu	te kuhuilis, kuhuilis y kuneuh	va a comprar, le va a comprar a su hijo	tecouilis,//nhi couilis//nhi iconeu//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3696640.0-3697931.0.wav	ay Dios	ay diso	ay dios	ay//intj Dios//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3700732.0-3701857.0.wav	quilnamiqui	kilnamiki	se acuerda	quilnamiqui//nhi	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3706881.0-3708215.0.wav	ah pues sí	ah pues si	ah pues si	ah//intj pues//spa sí//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3710590.0-3724007.0.wav	triste pues yeh triste milauac se ivida cuando sepanoa ohcon triste triste porque la verdad imaginate tiyoh nion amo se peso uan quichiua seahsi seamiqui sequileuiya mas se refresco	triste pues yeh triste milak se i vida cuando se panuhua ujkon triste triste  porque la verdad maginate tiyuh diun amo se peso huan ki chihua se ahsi se amiki se kilehuiya mas se refresco	triste, pues es triste deveras nuestra vida deveras cuando pasamos asi es triste, triste porque la verdad imaginate vas y ni un peso y mas que se haga llegamos con sed se nos antoja aunque un refresco	triste//spa pues//spa yeh//nhi triste//spa milauac//nhi se//nhi ivida//mixed cuando//spa sepanoa//nhi ohcon//nhi triste//spa triste//spa porque//spa la//spa verdad//spa imaginate//spa tiyoh//nhi nion//adapted-spanish-loan amo//nhi se//nhi peso//spa uan//nhi quichiua//nhi seahsi//nhi seamiqui//nhi sequileuiya//nhi mas//spa se//nhi refresco//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3724787.0-3726031.0.wav	uan yeh amo tlen	huan yeh amo tlen	y no hay nada	uan//nhi yeh//nhi amo//nhi tlen//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3744864.0-3746231.0.wav	yeh coconeh	yen kukuneh	los niños	yeh//nhi coconeh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3763576.0-3765065.0.wav	ah sí	ah si	ah si	ah//intj sí//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3792920.0-3793975.0.wav	ah sí	ah si	ah si	ah//intj sí//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3798709.0-3800120.0.wav	tlen sa	tlen sa	lo que sea	tlen//nhi sa//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3803654.0-3807620.0.wav	quen nican ocatca cosas milauac coconeh san tzicuintoqueh	ken nikan u katka cosas milak kukuneh sa tsikuintukeh	como aqui estaban las cosas deveras los niños nadamas estan corriendo	quen//nhi nican//nhi ocatca//nhi cosas//spa milauac//nhi coconeh//nhi san//nhi tzicuintoqueh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3809076.0-3810398.0.wav	se, ya ocse ya	se , ya okse ya	un , ya quiere otro ya	se,//nhi ya//spa ocse//nhi ya//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3816842.0-3817987.0.wav	patiyoh	patiyuh	caro	patiyoh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3822753.0-3824453.0.wav	ay Dios	ay dios	ay dios	ay//intj Dios//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3833131.0-3846209.0.wav	ah quemah y por sí y por sí nen ah sí y por sí in gratis porque neh niquilnamictoc milauac cachi antes otiyayah nen fiestas ompa Omitlán yeh gratis milauac hasta ma se milauac hasta seixui ica refresco	ah kemah iporsi iporsi neh ah si iporsin gratis porque ne ni kilnamiktok milak kachi antes u ti yayah nen fiestas umpa omitlan yeh gratis milak hasta mase milak hasta se ihixjui ika refresco	ah si, deporsi, deporsi este, ah si deporsi gratis porque yo me acuerdo deveras mas antes ivamos a la fiestas ahi en omitlan ahi es gratis deveras hasta que, deveras hasta que nos llenamos con el refresco	ah//intj quemah//nhi y//spa por//spa sí//spa y//spa por//spa sí//spa nen//nhi ah//intj sí//spa y//spa por//spa sí//spa in//nhi gratis//spa porque//spa neh//nhi niquilnamictoc//nhi milauac//nhi cachi//nhi antes//spa otiyayah//nhi nen//nhi fiestas//spa ompa//nhi Omitlán//NE-Place yeh//nhi gratis//spa milauac//nhi hasta//spa ma//nhi se//nhi milauac//nhi hasta//nhi seixui//nhi ica//nhi refresco//spa	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3847387.0-3856587.0.wav	milauac yi tlen tonal simi otiyayah tiiluitiyah axan acmo niquilnamictoc yi tlen tonal oc cuando oc onicatca nosel neh oniyaya ne Sempoaltepec	milak yi tlen tunal simi u ti yayah ti iljui tiyan axan akmo ni kilnamiktok yi tlen tunal uk cuando uk u ni katka nuhsel ne u ni yayah ne simpuhual tipek	deveras antes ibamos mucho a las fiestas, ahora ya no, me acuerdo que antes, cuando todavia estaba sola yo me iba a sempohual tepek	milauac//nhi yi//nhi tlen//nhi tonal//nhi simi//nhi otiyayah//nhi tiiluitiyah//nhi axan//nhi acmo//nhi niquilnamictoc//nhi yi//nhi tlen//nhi tonal//nhi oc//nhi cuando//spa oc//nhi onicatca//nhi nosel//nhi neh//nhi oniyaya//nhi ne//nhi Sempoaltepec//NE-Place	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3872498.0-3873320.0.wav	ompa nen	umpa neh	ahi este	ompa//nhi nen//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3880464.0-3883609.0.wav	ompa omihxasiqueh pero a ver yen Concepcion occuileh	umpa u mihxasikeh pero aver yen concepcion uk kuileh	ahi se encontraron pero aver concepcion le quito	ompa//nhi omihxasiqueh//nhi pero//spa a//spa ver//spa yen//nhi Concepcion//NE-Person occuileh//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3886976.0-3891164.0.wav	quemah, ica non nen niquilnamictoc quenin otiyayah	kemah, ikanun neh ni kilnamiktok kenin u ti yayah	si, por eso este me acuerdo como nos ibamos	quemah,//nhi ica//nhi non//nhi nen//nhi niquilnamictoc//nhi quenin//nhi otiyayah//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3891498.0-3900042.0.wav	última vez niquilnamictoc iuan oticuicayah Mireya cuando ocatca co..., ipa cocotzin oticuicayah, pero oticuicayah ica uahcal	ultima vez ni kilnamiktok ihuan u ti kuikayah mireya cuando u katka ku, ipa kukutsin u ti kiukayah, pero u ti kuikayah ika huajkal	la ultima vez me acuerdo con, llevabamos a mireya cuando estaba, todavia chiquito, lo llevabamos, pero lo llevabamos con el huajcal	última//spa vez//spa niquilnamictoc//nhi iuan//nhi oticuicayah//nhi Mireya//NE-Person cuando//spa ocatca//nhi co...,//nhi ipa//nhi cocotzin//nhi oticuicayah,//nhi pero//spa oticuicayah//nhi ica//nhi uahcal//nhi	test	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3900809.0-3902920.0.wav	ica uahcal nen oticuicayah	ika huahkal nen u ti kuikayah	con huajcal, este lo llevabamos	ica//nhi uahcal//nhi nen//nhi oticuicayah//nhi	train	WWT836
speaker2_Tetel_Narra_ZWZ835_WWT836_2022-05-25-b_3904187.0-3910920.0.wav	yehuatl oticuahcalcouihqueh pero amo, amo, amo qui... quemeh osequihtoh ic secmemehtinimis como	yejuatl u tik huahkal kuhuijkeh pero amo, amo, amo ki kemeh u se kihto ik sek memehtinimis como	a el le compramos su huajcal, pero no, no, no como que digamos que con eso lo cargabamos como	yehuatl//nhi oticuahcalcouihqueh//nhi pero//spa amo,//nhi amo,//nhi amo//nhi qui...//nhi quemeh//adapted-spanish-loan osequihtoh//nhi ic//nhi secmemehtinimis//nhi como//spa	train	WWT836
